Zyklusnummer;Dämpfung;Dämpfung 2;Weg (Amplitude);Weg (Maximum);Weg (Mittelwert);Weg (Minimum);Weg (Spitze-Spitze);Weg in % (Amplitude);Weg in % (Maximum);Weg in % (Mittelwert);Weg in % (Minimum);Weg in % (Spitze-Spitze);Dynamische Steifigkeit;Dynamische Steifigkeit 2;Verlustarbeit;Verlustarbeit 2;Speicherarbeit;Speicherarbeit 2;Kraft (Amplitude);Kraft (Maximum);Kraft (Mittelwert);Kraft (Minimum);Kraft (Spitze-Spitze);Frequenz;Verlustwinkel;Verlustwinkel 2;Verlustfaktor;Verlustfaktor 2;Überwundenes Delta;Überwundene Steifigkeit;Dehnung (Amplitude);Dehnung (Maximum);Dehnung (Mittelwert);Dehnung (Minimum);Dehnung (Spitze-Spitze);Dehnung in % (Amplitude);Dehnung in % (Maximum);Dehnung in % (Mittelwert);Dehnung in % (Minimum);Dehnung in % (Spitze-Spitze);Spannung (Amplitude);Spannung (Maximum);Spannung (Mittelwert);Spannung (Minimum);Spannung (Spitze-Spitze);Temperatur
;;;mm;mm;mm;mm;mm;%;%;%;%;%;kN/mm;kN/mm;Nm;Nm;Nm;Nm;kN;kN;kN;kN;kN;Hz;°;°;;;;;mm;mm;mm;mm;mm;%;%;%;%;%;N/mm²;N/mm²;N/mm²;N/mm²;N/mm²;°C
590.000000000;0.157486866;-nan(ind);1.652523191;0.924359341;-0.728163850;-2.380687041;3.305046381;1.652523191;0.924359341;-0.728163850;-2.380687041;3.305046381;1.898313104;nan;0.839302306;0.000000000;5.329347954;0.000000000;3.137006427;2.191259555;-0.945746872;-4.082753299;6.274012853;6.000000000;2.954068981;-nan(ind);0.051603964;-nan(ind);3.256800723;1784980.467337992;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.700642669;219.125955486;-94.574687183;-408.275329852;627.401285339;0.000000000
610.000000000;0.158477550;-nan(ind);1.650005408;0.923493140;-0.726512267;-2.376517675;3.300010815;1.650005408;0.923493140;-0.726512267;-2.376517675;3.300010815;1.891907751;nan;0.841152091;0.000000000;5.307705056;0.000000000;3.121658019;2.168579284;-0.953078735;-4.074736755;6.243316039;6.000000000;2.979698887;-nan(ind);0.052052491;-nan(ind);3.271204549;1783325.503000102;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.165801925;216.857928383;-95.307873543;-407.473675468;624.331603850;0.000000000
630.000000000;0.157698082;-nan(ind);1.654294935;0.927610540;-0.726684395;-2.380979330;3.308589870;1.654294935;0.927610540;-0.726684395;-2.380979330;3.308589870;1.896672073;nan;0.841419731;0.000000000;5.335637055;0.000000000;3.137655004;2.184179651;-0.953475353;-4.091130357;6.275310008;6.000000000;2.957741590;-nan(ind);0.051668234;-nan(ind);3.264273421;1786138.846912367;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.765500410;218.417965081;-95.347535329;-409.113035740;627.531000821;0.000000000
650.000000000;0.158230163;-nan(ind);1.652252102;0.926713641;-0.725538461;-2.377790563;3.304504204;1.652252102;0.926713641;-0.725538461;-2.377790563;3.304504204;1.893113871;nan;0.841769176;0.000000000;5.319903354;0.000000000;3.127901372;2.184193409;-0.943707964;-4.071609336;6.255802745;6.000000000;2.971879320;-nan(ind);0.051915645;-nan(ind);3.267321095;1783171.125244554;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;312.790137244;218.419340879;-94.370796365;-407.160933610;625.580274489;0.000000000
670.000000000;0.158830195;-nan(ind);1.654104298;0.925938203;-0.728166094;-2.382270392;3.308208595;1.654104298;0.925938203;-0.728166094;-2.382270392;3.308208595;1.898917553;nan;0.848556807;0.000000000;5.342540876;0.000000000;3.141007686;2.193938786;-0.947068900;-4.088076586;6.282015372;6.000000000;2.980009267;-nan(ind);0.052057923;-nan(ind);3.283895518;1785068.445017987;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.100768580;219.393878557;-94.706890023;-408.807658604;628.201537161;0.000000000
690.000000000;0.158985778;-nan(ind);1.650126561;0.921789479;-0.728337083;-2.378463644;3.300253123;1.650126561;0.921789479;-0.728337083;-2.378463644;3.300253123;1.898583079;nan;0.845261548;0.000000000;5.316585900;0.000000000;3.132902368;2.185052187;-0.947850182;-4.080752550;6.265804736;6.000000000;2.983293697;-nan(ind);0.052115403;-nan(ind);3.291478470;1785639.773617972;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.290236820;218.505218655;-94.785018165;-408.075254985;626.580473640;0.000000000
710.000000000;0.157267669;-nan(ind);1.650426704;0.925185474;-0.725241229;-2.375667933;3.300853407;1.650426704;0.925185474;-0.725241229;-2.375667933;3.300853407;1.898417839;nan;0.835092333;0.000000000;5.310006429;0.000000000;3.133199497;2.180681626;-0.952517871;-4.085717367;6.266398994;6.000000000;2.946554077;-nan(ind);0.051472455;-nan(ind);3.239374696;1787336.629813427;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.319949680;218.068162616;-95.251787064;-408.571736744;626.639899360;0.000000000
730.000000000;0.156535837;-nan(ind);1.654442980;0.927845208;-0.726597772;-2.381040753;3.308885961;1.654442980;0.927845208;-0.726597772;-2.381040753;3.308885961;1.903746285;nan;0.836171269;0.000000000;5.341724207;0.000000000;3.149639678;2.192743904;-0.956895774;-4.106535451;6.299279355;6.000000000;2.927819822;-nan(ind);0.051144620;-nan(ind);3.226489436;1791732.290759331;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.963967752;219.274390359;-95.689577392;-410.653545144;629.927935504;0.000000000
750.000000000;0.155353311;-nan(ind);1.651663659;0.926408701;-0.725254958;-2.376918617;3.303327318;1.651663659;0.926408701;-0.725254958;-2.376918617;3.303327318;1.906047501;nan;0.826079565;0.000000000;5.317424908;0.000000000;3.148149389;2.200954640;-0.947194749;-4.095344138;6.296298778;6.000000000;2.898698020;-nan(ind);0.050635033;-nan(ind);3.205545546;1791884.160124457;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.814938895;220.095464029;-94.719474866;-409.534413762;629.629877791;0.000000000
770.000000000;0.155967236;-nan(ind);1.654662450;0.928263051;-0.726399399;-2.381061849;3.309324900;1.654662450;0.928263051;-0.726399399;-2.381061849;3.309324900;1.903051562;nan;0.833061079;0.000000000;5.341256937;0.000000000;3.148907961;2.207332464;-0.941575496;-4.090483457;6.297815921;6.000000000;2.917211260;-nan(ind);0.050958983;-nan(ind);3.215100698;1790231.959719807;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.890796068;220.733246445;-94.157549623;-409.048345690;629.781592135;0.000000000
790.000000000;0.155491515;-nan(ind);1.651462610;0.924075958;-0.727386651;-2.378849261;3.302925219;1.651462610;0.924075958;-0.727386651;-2.378849261;3.302925219;1.906021622;nan;0.827147413;0.000000000;5.319566240;0.000000000;3.147723442;2.200332829;-0.947390613;-4.095114055;6.295446884;6.000000000;2.903195073;-nan(ind);0.050713722;-nan(ind);3.201496618;1791033.232995097;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.772344178;220.033282880;-94.739061298;-409.511405477;629.544688357;0.000000000
810.000000000;0.155664934;-nan(ind);1.650385085;0.925374918;-0.725010167;-2.375395252;3.300770171;1.650385085;0.925374918;-0.725010167;-2.375395252;3.300770171;1.907025840;nan;0.825564553;0.000000000;5.303471571;0.000000000;3.147327004;2.188425761;-0.958901242;-4.106228246;6.294654007;6.000000000;2.899893663;-nan(ind);0.050655954;-nan(ind);3.208216363;1791665.217468918;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.732700362;218.842576149;-95.890124213;-410.622824576;629.465400725;0.000000000
830.000000000;0.155497005;-nan(ind);1.654702724;0.928294620;-0.726408103;-2.381110827;3.309405447;1.654702724;0.928294620;-0.726408103;-2.381110827;3.309405447;1.911699345;nan;0.830774178;0.000000000;5.342702136;0.000000000;3.163294112;2.197535946;-0.965758167;-4.129052279;6.326588224;6.000000000;2.895883696;-nan(ind);0.050585787;-nan(ind);3.203197084;1795601.849658278;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.329411212;219.753594561;-96.575816651;-412.905227862;632.658822423;0.000000000
850.000000000;0.155182580;-nan(ind);1.652338313;0.927020972;-0.725317341;-2.377655654;3.304676626;1.652338313;0.927020972;-0.725317341;-2.377655654;3.304676626;1.907998443;nan;0.825542398;0.000000000;5.319813587;0.000000000;3.152658928;2.191199778;-0.961459150;-4.114118078;6.305317856;6.000000000;2.891482312;-nan(ind);0.050508773;-nan(ind);3.192728453;1793252.146614804;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.265892797;219.119977757;-96.145915040;-411.411807838;630.531785595;0.000000000
870.000000000;0.153913769;-nan(ind);1.655485762;0.928389370;-0.727096391;-2.382582153;3.310971524;1.655485762;0.928389370;-0.727096391;-2.382582153;3.310971524;1.915863783;nan;0.822644697;0.000000000;5.344841467;0.000000000;3.171685215;2.214572376;-0.957112839;-4.128798054;6.343370430;6.000000000;2.858575857;-nan(ind);0.049932998;-nan(ind);3.181053069;1795164.722587099;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.168521480;221.457237568;-95.711283912;-412.879805391;634.337042959;0.000000000
890.000000000;0.155372497;-nan(ind);1.649061136;0.919084125;-0.729977011;-2.379038146;3.298122272;1.649061136;0.919084125;-0.729977011;-2.379038146;3.298122272;1.905613528;nan;0.825912260;0.000000000;5.315691496;0.000000000;3.142473209;2.173850582;-0.968622627;-4.111095837;6.284946418;6.000000000;2.907935679;-nan(ind);0.050796675;-nan(ind);3.204707404;1793525.328410462;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.247320921;217.385058190;-96.862262731;-411.109583652;628.494641841;0.000000000
910.000000000;0.155479146;-nan(ind);1.650433302;0.925329395;-0.725103907;-2.375537209;3.300866604;1.650433302;0.925329395;-0.725103907;-2.375537209;3.300866604;1.905845169;nan;0.825574036;0.000000000;5.309869900;0.000000000;3.145470336;2.186573265;-0.958897070;-4.104367406;6.290940671;6.000000000;2.901555354;-nan(ind);0.050685030;-nan(ind);3.197938714;1792335.896626099;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.547033564;218.657326529;-95.889707035;-410.436740599;629.094067128;0.000000000
930.000000000;0.155261733;-nan(ind);1.655144886;0.928475437;-0.726669449;-2.381814335;3.310289772;1.655144886;0.928475437;-0.726669449;-2.381814335;3.310289772;1.911573069;nan;0.829428667;0.000000000;5.342131952;0.000000000;3.163930389;2.206295837;-0.957634552;-4.121564941;6.327860778;6.000000000;2.889834785;-nan(ind);0.050479944;-nan(ind);3.207486584;1794348.223607344;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.393038886;220.629583653;-95.763455232;-412.156494118;632.786077772;0.000000000
950.000000000;0.155978759;-nan(ind);1.651463611;0.925788813;-0.725674798;-2.377138409;3.302927221;1.651463611;0.925788813;-0.725674798;-2.377138409;3.302927221;1.912808219;nan;0.830563873;0.000000000;5.324852436;0.000000000;3.158933167;2.199242463;-0.959690704;-4.118623872;6.317866335;6.000000000;2.904841344;-nan(ind);0.050742529;-nan(ind);3.206742155;1796924.459294764;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.893316748;219.924246321;-95.969070427;-411.862387175;631.786633496;0.000000000
970.000000000;0.155843127;-nan(ind);1.654788554;0.928014178;-0.726774376;-2.381562931;3.309577109;1.654788554;0.928014178;-0.726774376;-2.381562931;3.309577109;1.914523396;nan;0.834220184;0.000000000;5.352948168;0.000000000;3.168131403;2.211765973;-0.956365429;-4.124496832;6.336262805;6.000000000;2.903311469;-nan(ind);0.050715759;-nan(ind);3.209686070;1797556.273297435;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.813140252;221.176597343;-95.636542909;-412.449683161;633.626280503;0.000000000
990.000000000;0.155700912;-nan(ind);1.649457543;0.919939177;-0.729518367;-2.378975910;3.298915087;1.649457543;0.919939177;-0.729518367;-2.378975910;3.298915087;1.910131387;nan;0.828033449;0.000000000;5.318102759;0.000000000;3.150680624;2.188236947;-0.962443678;-4.113124302;6.301361249;6.000000000;2.907110067;-nan(ind);0.050782228;-nan(ind);3.215388435;1795362.032515965;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.068062449;218.823694673;-96.244367776;-411.312430224;630.136124897;0.000000000
1010.000000000;0.155976662;-nan(ind);1.651151060;0.926292189;-0.724858870;-2.376009930;3.302302119;1.651151060;0.926292189;-0.724858870;-2.376009930;3.302302119;1.909829067;nan;0.830480197;0.000000000;5.324387561;0.000000000;3.153416287;2.196649335;-0.956766952;-4.110183239;6.306832574;6.000000000;2.910185546;-nan(ind);0.050836044;-nan(ind);3.208064970;1796304.734409775;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.341628692;219.664933523;-95.676695169;-411.018323861;630.683257384;0.000000000
1030.000000000;0.155256758;-nan(ind);1.655295954;0.929218471;-0.726077484;-2.381373438;3.310591908;1.655295954;0.929218471;-0.726077484;-2.381373438;3.310591908;1.911007071;nan;0.831543696;0.000000000;5.355925924;0.000000000;3.163282273;2.204464196;-0.958818076;-4.122100349;6.326564546;6.000000000;2.897539511;-nan(ind);0.050614761;-nan(ind);3.201779124;1797100.958553504;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.328227282;220.446419637;-95.881807645;-412.210034927;632.656454564;0.000000000
1050.000000000;0.154396078;-nan(ind);1.653261261;0.927440323;-0.725820938;-2.379082200;3.306522522;1.653261261;0.927440323;-0.725820938;-2.379082200;3.306522522;1.911100575;nan;0.823978321;0.000000000;5.336782723;0.000000000;3.159548547;2.203455395;-0.956093152;-4.115641699;6.319097094;6.000000000;2.878092044;-nan(ind);0.050274475;-nan(ind);3.187772765;1796194.692902390;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.954854689;220.345539462;-95.609315228;-411.564169917;631.909709379;0.000000000
1070.000000000;0.155038081;-nan(ind);1.655119294;0.927617325;-0.727501968;-2.382621262;3.310238588;1.655119294;0.927617325;-0.727501968;-2.382621262;3.310238588;1.912696464;nan;0.830012004;0.000000000;5.353600857;0.000000000;3.165740821;2.211913515;-0.953827306;-4.119568127;6.331481641;6.000000000;2.890258446;-nan(ind);0.050487358;-nan(ind);3.200024800;1795188.562141848;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.574082066;221.191351481;-95.382730585;-411.956812651;633.148164132;0.000000000
1090.000000000;0.155374200;-nan(ind);1.651401934;0.921150424;-0.730251509;-2.381653443;3.302803867;1.651401934;0.921150424;-0.730251509;-2.381653443;3.302803867;1.901057427;nan;0.828958923;0.000000000;5.335241791;0.000000000;3.139409911;2.178086937;-0.961322974;-4.100732885;6.278819822;6.000000000;2.917377530;-nan(ind);0.050961893;-nan(ind);3.214521696;1793091.538388761;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;313.940991098;217.808693730;-96.132297369;-410.073288467;627.881982197;0.000000000
1110.000000000;0.155521099;-nan(ind);1.651350302;0.926432698;-0.724917604;-2.376267907;3.302700605;1.651350302;0.926432698;-0.724917604;-2.376267907;3.302700605;1.910829303;nan;0.828080170;0.000000000;5.324551932;0.000000000;3.155448547;2.198688820;-0.956759727;-4.112208274;6.310897094;6.000000000;2.899547455;-nan(ind);0.050649896;-nan(ind);3.208453269;1795859.288074827;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.544854702;219.868882022;-95.675972680;-411.220827382;631.089709404;0.000000000
1130.000000000;0.155987853;-nan(ind);1.654979256;0.928491191;-0.726488064;-2.381467320;3.309958511;1.654979256;0.928491191;-0.726488064;-2.381467320;3.309958511;1.911086366;nan;0.835010892;0.000000000;5.353050728;0.000000000;3.162808291;2.203977123;-0.958831168;-4.121639459;6.325616583;6.000000000;2.910625205;-nan(ind);0.050843737;-nan(ind);3.219116940;1795876.342989642;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.280829138;220.397712337;-95.883116801;-412.163945939;632.561658276;0.000000000
1150.000000000;0.155756206;-nan(ind);1.651661887;0.925541283;-0.726120604;-2.377782491;3.303323774;1.651661887;0.925541283;-0.726120604;-2.377782491;3.303323774;1.910107184;nan;0.830369360;0.000000000;5.331212033;0.000000000;3.154851236;2.192278698;-0.962572538;-4.117423774;6.309702472;6.000000000;2.907571880;-nan(ind);0.050790309;-nan(ind);3.208157099;1795679.814745608;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.485123596;219.227869811;-96.257253785;-411.742377380;630.970247191;0.000000000
1170.000000000;0.155709910;-nan(ind);1.655346228;0.927955073;-0.727391155;-2.382737384;3.310692457;1.655346228;0.927955073;-0.727391155;-2.382737384;3.310692457;1.909367487;nan;0.833490807;0.000000000;5.352843677;0.000000000;3.160664268;2.211960739;-0.948703529;-4.109367797;6.321328536;6.000000000;2.906649480;-nan(ind);0.050774168;-nan(ind);3.225548919;1793056.020151671;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.066426804;221.196073925;-94.870352880;-410.936779684;632.132853609;0.000000000
1190.000000000;0.156372288;-nan(ind);1.648210531;0.918025897;-0.730184634;-2.378395165;3.296421062;1.648210531;0.918025897;-0.730184634;-2.378395165;3.296421062;1.909990875;nan;0.831191185;0.000000000;5.315463462;0.000000000;3.148067074;2.179834533;-0.968232541;-4.116299615;6.296134148;6.000000000;2.922842458;-nan(ind);0.051057522;-nan(ind);3.225091194;1794774.712061468;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.806707414;217.983453334;-96.823254080;-411.629961494;629.613414828;0.000000000
1210.000000000;0.157458421;-nan(ind);1.650810627;0.926177944;-0.724632683;-2.375443310;3.301621253;1.650810627;0.926177944;-0.724632683;-2.375443310;3.301621253;1.909821449;nan;0.838140561;0.000000000;5.322932603;0.000000000;3.152753543;2.195334086;-0.957419457;-4.110173001;6.305507087;6.000000000;2.938276863;-nan(ind);0.051327609;-nan(ind);3.242747783;1794506.265997607;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.275354333;219.533408603;-95.741945730;-411.017300062;630.550708665;0.000000000
1230.000000000;0.156182968;-nan(ind);1.655102321;0.929192729;-0.725909592;-2.381011914;3.310204643;1.655102321;0.929192729;-0.725909592;-2.381011914;3.310204643;1.913461171;nan;0.835367011;0.000000000;5.348643466;0.000000000;3.166974026;2.211183726;-0.955790300;-4.122764326;6.333948052;6.000000000;2.907817727;-nan(ind);0.050794611;-nan(ind);3.232698457;1795029.496786259;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.697402614;221.118372615;-95.579029999;-412.276432613;633.394805228;0.000000000
1250.000000000;0.156890862;-nan(ind);1.653613572;0.927332063;-0.726281509;-2.379895081;3.307227144;1.653613572;0.927332063;-0.726281509;-2.379895081;3.307227144;1.912369588;nan;0.838305633;0.000000000;5.343240673;0.000000000;3.162320306;2.204264729;-0.958055578;-4.120375884;6.324640613;6.000000000;2.924986839;-nan(ind);0.051095046;-nan(ind);3.236657075;1794970.413354193;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.232030626;220.426472866;-95.805557760;-412.037588386;632.464061251;0.000000000
1270.000000000;0.156480095;-nan(ind);1.654945550;0.927166579;-0.727778972;-2.382724522;3.309891101;1.654945550;0.927166579;-0.727778972;-2.382724522;3.309891101;1.913398811;nan;0.837882109;0.000000000;5.354560332;0.000000000;3.166570848;2.208154097;-0.958416752;-4.124987600;6.333141697;6.000000000;2.917228284;-nan(ind);0.050959281;-nan(ind);3.232084327;1794657.619296349;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.657084844;220.815409670;-95.841675174;-412.498760018;633.314169688;0.000000000
1290.000000000;0.156368076;-nan(ind);1.648948030;0.921847070;-0.727100960;-2.376048990;3.297896060;1.648948030;0.921847070;-0.727100960;-2.376048990;3.297896060;1.909150457;nan;0.831020007;0.000000000;5.314511923;0.000000000;3.148089885;2.190731597;-0.957358288;-4.105448173;6.296179770;6.000000000;2.920910694;-nan(ind);0.051023718;-nan(ind);3.234676640;1794106.324474147;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.808988482;219.073159656;-95.735828826;-410.544817308;629.617976964;0.000000000
1310.000000000;0.157207807;-nan(ind);1.650925134;0.925538253;-0.725386881;-2.376312015;3.301850268;1.650925134;0.925538253;-0.725386881;-2.376312015;3.301850268;1.911186238;nan;0.837667885;0.000000000;5.328411494;0.000000000;3.155225397;2.196024397;-0.959201000;-4.114426396;6.310450793;6.000000000;2.934112040;-nan(ind);0.051254728;-nan(ind);3.237616746;1795667.064704907;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.522539662;219.602439675;-95.920099987;-411.442639649;631.045079324;0.000000000
1330.000000000;0.156762888;-nan(ind);1.654765942;0.928317636;-0.726448306;-2.381214248;3.309531884;1.654765942;0.928317636;-0.726448306;-2.381214248;3.309531884;1.914024286;nan;0.839518445;0.000000000;5.355339253;0.000000000;3.167262200;2.204596351;-0.962665849;-4.129928050;6.334524401;6.000000000;2.922609295;-nan(ind);0.051053442;-nan(ind);3.235787415;1797240.018144318;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.726220042;220.459635099;-96.266584943;-412.992804985;633.452440084;0.000000000
1350.000000000;0.156100852;-nan(ind);1.652352271;0.926467279;-0.725884992;-2.378237263;3.304704542;1.652352271;0.926467279;-0.725884992;-2.378237263;3.304704542;1.914552122;nan;0.832729319;0.000000000;5.334559745;0.000000000;3.163514547;2.204059955;-0.959454592;-4.122969139;6.327029094;6.000000000;2.906634573;-nan(ind);0.050773908;-nan(ind);3.226036942;1797040.897683624;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.351454688;220.405995475;-95.945459213;-412.296913901;632.702909376;0.000000000
1370.000000000;0.156041692;-nan(ind);1.654783980;0.927577226;-0.727206754;-2.381990733;3.309567959;1.654783980;0.927577226;-0.727206754;-2.381990733;3.309567959;1.916017061;nan;0.836011253;0.000000000;5.357614646;0.000000000;3.170594337;2.212316591;-0.958277746;-4.128872083;6.341188674;6.000000000;2.907296180;-nan(ind);0.050785485;-nan(ind);3.223479727;1797189.132245318;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;317.059433722;221.231659145;-95.827774577;-412.887208299;634.118867444;0.000000000
1390.000000000;0.156640439;-nan(ind);1.648689885;0.918552164;-0.730137721;-2.378827606;3.297379770;1.648689885;0.918552164;-0.730137721;-2.378827606;3.297379770;1.908420275;nan;0.834167579;0.000000000;5.325365427;0.000000000;3.146393204;2.173995599;-0.972397605;-4.118790809;6.292786408;6.000000000;2.934025758;-nan(ind);0.051253218;-nan(ind);3.235140838;1796424.976955029;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;314.639320419;217.399559923;-97.239760496;-411.879080915;629.278640837;0.000000000
1410.000000000;0.155335697;-nan(ind);1.650998714;0.926079229;-0.724919485;-2.375918199;3.301997429;1.650998714;0.926079229;-0.724919485;-2.375918199;3.301997429;1.911980697;nan;0.826446052;0.000000000;5.320387202;0.000000000;3.156677673;2.197651894;-0.959025779;-4.115703452;6.313355345;6.000000000;2.893309468;-nan(ind);0.050540744;-nan(ind);3.201519997;1796564.076751006;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.667767272;219.765189368;-95.902577904;-411.570345176;631.335534544;0.000000000
1430.000000000;0.155573464;-nan(ind);1.653621799;0.927544711;-0.726077088;-2.379698887;3.307243597;1.653621799;0.927544711;-0.726077088;-2.379698887;3.307243597;1.909491649;nan;0.830776883;0.000000000;5.340093761;0.000000000;3.157577015;2.202559600;-0.955017415;-4.112594430;6.315154030;6.000000000;2.903038924;-nan(ind);0.050710990;-nan(ind);3.208803074;1794016.623999348;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.757701501;220.255960047;-95.501741454;-411.259442955;631.515403002;0.000000000
1450.000000000;0.155955932;-nan(ind);1.653192892;0.926635970;-0.726556922;-2.379749814;3.306385783;1.653192892;0.926635970;-0.726556922;-2.379749814;3.306385783;1.910809843;nan;0.833180020;0.000000000;5.342406726;0.000000000;3.158937250;2.199212324;-0.959724926;-4.118662175;6.317874500;6.000000000;2.910944521;-nan(ind);0.050849325;-nan(ind);3.215894568;1795357.005842254;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;315.893724987;219.921232429;-95.972492557;-411.866217544;631.787449973;0.000000000
1470.000000000;0.155179108;-nan(ind);1.654010247;0.926384650;-0.727625597;-2.381635844;3.308020493;1.654010247;0.926384650;-0.727625597;-2.381635844;3.308020493;1.915848090;nan;0.829704430;0.000000000;5.346753434;0.000000000;3.168832372;2.217202554;-0.951629818;-4.120462190;6.337664744;6.000000000;2.888302400;-nan(ind);0.050453131;-nan(ind);3.211618818;1795666.454941577;0.000000000;0.015230325;0.015230325;0.015230325;0.000000000;0.000000000;0.152303254;0.152303254;0.152303254;0.000000000;316.883237217;221.720255405;-95.162981812;-412.046219029;633.766474434;0.000000000
